Maturity,Last,Change,High,Low,Settlement,Volume,timestamp
12/18/2024,17.17,0.122,17.17,16.97,17.0478,584,17/07/2024 10:00
01/22/2025,17.8,0.096,17.8,17.65,17.7038,134,17/07/2024 10:00
02/19/2025,18.11,-0.04,18.11,18.02,18.15,26,17/07/2024 10:00
03/18/2025,18.35,-0.025,18.35,18.35,18.375,1,17/07/2024 10:00
VIX,13.59,0.4,13.91,13.91,-,-,17/07/2024 11:00
07/17/2024,13.4,0.241,13.8,13,13.1593,"1,787",17/07/2024 11:00
07/24/2024,0,,0,0,13.55,0,17/07/2024 11:00
07/31/2024,0,,0,0,13.875,0,17/07/2024 11:00
08/07/2024,0,,0,0,13.775,0,17/07/2024 11:00
08/14/2024,0,,0,0,14.05,0,17/07/2024 11:00
08/21/2024,14.5,0.164,14.6,14.2,14.3356,"8,237",17/07/2024 11:00
08/28/2024,0,,0,0,14.3356,0,17/07/2024 11:00
09/18/2024,15.58,0.186,15.65,15.29,15.3944,"3,118",17/07/2024 11:00
10/16/2024,17.66,0.126,17.71,17.4,17.5344,"2,115",17/07/2024 11:00
11/20/2024,17.42,0.121,17.47,17.15,17.2995,827,17/07/2024 11:00
12/18/2024,17.25,0.202,17.26,16.97,17.0478,683,17/07/2024 11:00
01/22/2025,17.9,0.196,17.9,17.65,17.7038,179,17/07/2024 11:00
02/19/2025,18.2,0.05,18.2,18.02,18.15,29,17/07/2024 11:00
03/18/2025,18.5,0.125,18.5,18.35,18.375,6,17/07/2024 11:00
VIX,13.63,0.44,13.91,13.91,-,-,17/07/2024 12:01
07/17/2024,13.6,0.441,13.8,13,13.1593,"1,807",17/07/2024 12:01
07/24/2024,0,,0,0,13.55,0,17/07/2024 12:01
07/31/2024,0,,0,0,13.875,0,17/07/2024 12:01
08/07/2024,0,,0,0,13.775,0,17/07/2024 12:01
08/14/2024,0,,0,0,14.05,0,17/07/2024 12:01
08/21/2024,14.5,0.164,14.6,14.2,14.3356,"9,608",17/07/2024 12:01
08/28/2024,0,,0,0,14.3356,0,17/07/2024 12:01
09/18/2024,15.59,0.196,15.65,15.29,15.3944,"3,621",17/07/2024 12:01
10/16/2024,17.66,0.126,17.71,17.4,17.5344,"2,373",17/07/2024 12:01
11/20/2024,17.44,0.141,17.47,17.15,17.2995,850,17/07/2024 12:01
12/18/2024,17.21,0.162,17.26,16.97,17.0478,708,17/07/2024 12:01
01/22/2025,17.87,0.166,17.9,17.65,17.7038,194,17/07/2024 12:01
02/19/2025,18.2,0.05,18.25,18.02,18.15,36,17/07/2024 12:01
03/18/2025,18.5,0.125,18.5,18.35,18.375,8,17/07/2024 12:01
VIX,13.72,0.53,13.91,13.91,-,-,17/07/2024 13:01
07/17/2024,13.45,0.291,13.8,13,13.1593,"2,665",17/07/2024 13:01
07/24/2024,0,,0,0,13.55,0,17/07/2024 13:01
07/31/2024,0,,0,0,13.875,0,17/07/2024 13:01
08/07/2024,0,,0,0,13.775,0,17/07/2024 13:01
08/14/2024,0,,0,0,14.05,0,17/07/2024 13:01
08/21/2024,14.45,0.114,14.6,14.2,14.3356,"11,478",17/07/2024 13:01
08/28/2024,0,,0,0,14.3356,0,17/07/2024 13:01
09/18/2024,15.56,0.166,15.65,15.29,15.3944,"3,872",17/07/2024 13:01
10/16/2024,17.65,0.116,17.71,17.4,17.5344,"2,622",17/07/2024 13:01
11/20/2024,17.43,0.131,17.47,17.15,17.2995,916,17/07/2024 13:01
12/18/2024,17.2,0.152,17.26,16.97,17.0478,779,17/07/2024 13:01
01/22/2025,17.87,0.166,17.9,17.65,17.7038,245,17/07/2024 13:01
02/19/2025,18.2,0.05,18.25,18.02,18.15,36,17/07/2024 13:01
03/18/2025,18.5,0.125,18.5,18.35,18.375,8,17/07/2024 13:01
VIX,13.92,0.75,14.07,14.07,-,-,17/07/2024 14:00
07/17/2024,13.75,0.591,13.8,13,13.1593,"4,398",17/07/2024 14:00
07/24/2024,0,,0,0,13.55,0,17/07/2024 14:00
07/31/2024,0,,0,0,13.875,0,17/07/2024 14:00
08/07/2024,0,,0,0,13.775,0,17/07/2024 14:00
08/14/2024,0,,0,0,14.05,0,17/07/2024 14:00
08/21/2024,14.55,0.214,14.65,14.2,14.3356,"13,733",17/07/2024 14:00
08/28/2024,0,,0,0,14.3356,0,17/07/2024 14:00
09/18/2024,15.63,0.236,15.71,15.29,15.3944,"4,485",17/07/2024 14:00
10/16/2024,17.71,0.176,17.8,17.4,17.5344,"3,004",17/07/2024 14:00
11/20/2024,17.46,0.161,17.54,17.15,17.2995,970,17/07/2024 14:00
12/18/2024,17.27,0.222,17.32,16.97,17.0478,879,17/07/2024 14:00
01/22/2025,17.95,0.246,18,17.65,17.7038,314,17/07/2024 14:00
02/19/2025,18.27,0.12,18.27,18.02,18.15,46,17/07/2024 14:00
03/18/2025,18.55,0.175,18.55,18.35,18.375,13,17/07/2024 14:00
VIX,14.01,0.83,14.07,14.07,-,-,17/07/2024 15:00
07/17/2024,13.9,0.741,13.9,13,13.1593,"5,056",17/07/2024 15:00
07/24/2024,0,,0,0,13.55,0,17/07/2024 15:00
07/31/2024,0,,0,0,13.875,0,17/07/2024 15:00
08/07/2024,0,,0,0,13.775,0,17/07/2024 15:00
08/14/2024,0,,0,0,14.05,0,17/07/2024 15:00
08/21/2024,14.61,0.274,14.65,14.2,14.3356,"15,753",17/07/2024 15:00
08/28/2024,0,,0,0,14.3356,0,17/07/2024 15:00
09/18/2024,15.67,0.276,15.71,15.29,15.3944,"5,029",17/07/2024 15:00
10/16/2024,17.78,0.246,17.8,17.4,17.5344,"3,447",17/07/2024 15:00
11/20/2024,17.5,0.201,17.55,17.15,17.2995,"1,109",17/07/2024 15:00
12/18/2024,17.31,0.262,17.32,16.97,17.0478,"1,015",17/07/2024 15:00
01/22/2025,17.97,0.266,18.03,17.65,17.7038,338,17/07/2024 15:00
02/19/2025,18.33,0.18,18.35,18.02,18.15,53,17/07/2024 15:00
03/18/2025,18.63,0.255,18.63,18.35,18.375,17,17/07/2024 15:00
VIX,13.86,0.68,14.07,14.07,-,-,17/07/2024 16:00
07/17/2024,13.9,0.01,13.9,13,13.89,"5,056",17/07/2024 16:00
07/24/2024,0,,0,0,13.55,0,17/07/2024 16:00
07/31/2024,0,,0,0,13.875,0,17/07/2024 16:00
08/07/2024,0,,0,0,13.775,0,17/07/2024 16:00
08/14/2024,0,,0,0,14.05,0,17/07/2024 16:00
08/21/2024,14.6,0.264,14.75,14.2,14.3356,"32,304",17/07/2024 16:00
08/28/2024,0,,0,0,14.3356,0,17/07/2024 16:00
09/18/2024,15.64,0.246,15.8,15.29,15.3944,"12,821",17/07/2024 16:00
10/16/2024,17.75,0.216,17.85,17.4,17.5344,"6,001",17/07/2024 16:00
11/20/2024,17.52,0.221,17.65,17.15,17.2995,"3,350",17/07/2024 16:00
12/18/2024,17.3,0.252,17.4,16.97,17.0478,"1,610",17/07/2024 16:00
01/22/2025,18,0.296,18.06,17.65,17.7038,869,17/07/2024 16:00
02/19/2025,18.35,0.2,18.38,18.02,18.15,68,17/07/2024 16:00
03/18/2025,18.65,0.275,18.65,18.35,18.375,33,17/07/2024 16:00
VIX,14.03,0.85,14.26,14.26,-,-,17/07/2024 17:00
07/17/2024,13.9,0.01,13.9,13,13.89,"5,056",17/07/2024 17:00
07/24/2024,0,,0,0,13.55,0,17/07/2024 17:00
07/31/2024,0,,0,0,13.875,0,17/07/2024 17:00
08/07/2024,0,,0,0,13.775,0,17/07/2024 17:00
08/14/2024,0,,0,0,14.05,0,17/07/2024 17:00
08/21/2024,14.68,0.344,14.76,14.2,14.3356,"56,571",17/07/2024 17:00
08/28/2024,0,,0,0,14.3356,0,17/07/2024 17:00
09/18/2024,15.72,0.326,15.8,15.29,15.3944,"21,556",17/07/2024 17:00
10/16/2024,17.82,0.286,17.9,17.4,17.5344,"9,030",17/07/2024 17:00
11/20/2024,17.56,0.261,17.65,17.15,17.2995,"4,771",17/07/2024 17:00
12/18/2024,17.33,0.282,17.4,16.97,17.0478,"2,381",17/07/2024 17:00
01/22/2025,18.01,0.306,18.07,17.65,17.7038,"1,623",17/07/2024 17:00
02/19/2025,18.32,0.17,18.38,18.02,18.15,95,17/07/2024 17:00
03/18/2025,18.65,0.275,18.65,18.35,18.375,52,17/07/2024 17:00
VIX,14.36,1.16,14.44,14.44,-,-,17/07/2024 18:00
07/17/2024,13.9,0.01,13.9,13,13.89,"5,056",17/07/2024 18:00
07/24/2024,14.3,0.75,14.3,14.3,13.55,1,17/07/2024 18:00
07/31/2024,0,,0,0,13.875,0,17/07/2024 18:00
08/07/2024,0,,0,0,13.775,0,17/07/2024 18:00
08/14/2024,0,,0,0,14.05,0,17/07/2024 18:00
08/21/2024,14.9,0.564,15,14.2,14.3356,"80,908",17/07/2024 18:00
08/28/2024,0,,0,0,14.3356,0,17/07/2024 18:00
09/18/2024,15.95,0.556,16,15.29,15.3944,"29,082",17/07/2024 18:00
10/16/2024,17.97,0.436,18.05,17.4,17.5344,"12,654",17/07/2024 18:00
11/20/2024,17.68,0.381,17.75,17.15,17.2995,"7,125",17/07/2024 18:00
12/18/2024,17.47,0.422,17.53,16.97,17.0478,"3,404",17/07/2024 18:00
01/22/2025,18.1,0.396,18.17,17.65,17.7038,"2,536",17/07/2024 18:00
02/19/2025,18.45,0.3,18.45,18.02,18.15,142,17/07/2024 18:00
03/18/2025,18.7,0.325,18.7,18.35,18.375,83,17/07/2024 18:00
VIX,14.67,1.48,14.84,14.84,-,-,17/07/2024 19:00
07/17/2024,13.9,0.01,13.9,13,13.89,"5,056",17/07/2024 19:00
07/24/2024,14.3,0.75,14.3,14.3,13.55,1,17/07/2024 19:00
07/31/2024,0,,0,0,13.875,0,17/07/2024 19:00
08/07/2024,0,,0,0,13.775,0,17/07/2024 19:00
08/14/2024,0,,0,0,14.05,0,17/07/2024 19:00
08/21/2024,14.88,0.544,15.05,14.2,14.3356,"97,278",17/07/2024 19:00
08/28/2024,0,,0,0,14.3356,0,17/07/2024 19:00
09/18/2024,15.87,0.476,16.05,15.29,15.3944,"37,210",17/07/2024 19:00
10/16/2024,17.91,0.376,18.05,17.4,17.5344,"17,154",17/07/2024 19:00
11/20/2024,17.61,0.311,17.75,17.15,17.2995,"8,824",17/07/2024 19:00
12/18/2024,17.43,0.382,17.53,16.97,17.0478,"3,894",17/07/2024 19:00
01/22/2025,18.1,0.396,18.17,17.65,17.7038,"2,727",17/07/2024 19:00
02/19/2025,18.41,0.26,18.46,18.02,18.15,187,17/07/2024 19:00
03/18/2025,18.69,0.315,18.73,18.35,18.375,93,17/07/2024 19:00
VIX,14.72,1.56,14.88,14.88,-,-,17/07/2024 20:01
07/17/2024,13.9,0.01,13.9,13,13.89,"5,056",17/07/2024 20:01
07/24/2024,14.3,0.75,14.3,14.3,13.55,1,17/07/2024 20:01
07/31/2024,0,,0,0,13.875,0,17/07/2024 20:01
08/07/2024,0,,0,0,13.775,0,17/07/2024 20:01
08/14/2024,0,,0,0,14.05,0,17/07/2024 20:01
08/21/2024,14.92,0.584,15.05,14.2,14.3356,"108,542",17/07/2024 20:01
08/28/2024,0,,0,0,14.3356,0,17/07/2024 20:01
09/18/2024,15.92,0.526,16.05,15.29,15.3944,"41,932",17/07/2024 20:01
10/16/2024,17.92,0.386,18.05,17.4,17.5344,"19,045",17/07/2024 20:01
11/20/2024,17.63,0.331,17.75,17.15,17.2995,"9,745",17/07/2024 20:01
12/18/2024,17.42,0.372,17.53,16.97,17.0478,"4,532",17/07/2024 20:01
01/22/2025,18.07,0.366,18.17,17.65,17.7038,"2,908",17/07/2024 20:01
02/19/2025,18.43,0.28,18.46,18.02,18.15,214,17/07/2024 20:01
03/18/2025,18.69,0.315,18.73,18.35,18.375,120,17/07/2024 20:01
VIX,14.57,1.36,14.88,14.88,-,-,17/07/2024 21:00
07/17/2024,13.9,0.01,13.9,13,13.89,"5,056",17/07/2024 21:00
07/24/2024,14.3,0.75,14.3,14.3,13.55,1,17/07/2024 21:00
07/31/2024,0,,0,0,13.875,0,17/07/2024 21:00
08/07/2024,0,,0,0,13.775,0,17/07/2024 21:00
08/14/2024,0,,0,0,14.05,0,17/07/2024 21:00
08/21/2024,14.8,0.464,15.05,14.2,14.3356,"123,552",17/07/2024 21:00
08/28/2024,0,,0,0,14.3356,0,17/07/2024 21:00
09/18/2024,15.76,0.366,16.05,15.29,15.3944,"47,374",17/07/2024 21:00
10/16/2024,17.78,0.246,18.05,17.4,17.5344,"23,033",17/07/2024 21:00
11/20/2024,17.47,0.171,17.75,17.15,17.2995,"12,119",17/07/2024 21:00
12/18/2024,17.28,0.232,17.53,16.97,17.0478,"5,269",17/07/2024 21:00
01/22/2025,17.95,0.246,18.17,17.65,17.7038,"3,063",17/07/2024 21:00
02/19/2025,18.27,0.12,18.46,18.02,18.15,263,17/07/2024 21:00
03/18/2025,18.56,0.185,18.73,18.35,18.375,151,17/07/2024 21:00
VIX,14.46,1.28,14.88,14.88,-,-,17/07/2024 22:00
07/17/2024,13.9,0.01,13.9,13,13.89,"5,056",17/07/2024 22:00
07/24/2024,14.3,0.75,14.3,14.3,13.55,1,17/07/2024 22:00
07/31/2024,0,,0,0,13.875,0,17/07/2024 22:00
08/07/2024,0,,0,0,13.775,0,17/07/2024 22:00
08/14/2024,0,,0,0,14.05,0,17/07/2024 22:00
08/21/2024,14.81,0.474,15.05,14.2,14.3356,"159,181",17/07/2024 22:00
08/28/2024,0,,0,0,14.3356,0,17/07/2024 22:00
09/18/2024,15.8,0.406,16.05,15.29,15.3944,"59,808",17/07/2024 22:00
10/16/2024,17.75,0.216,18.05,17.4,17.5344,"28,639",17/07/2024 22:00
11/20/2024,17.46,0.161,17.75,17.15,17.2995,"14,595",17/07/2024 22:00
12/18/2024,17.25,0.202,17.53,16.97,17.0478,"7,293",17/07/2024 22:00
01/22/2025,17.97,0.266,18.17,17.65,17.7038,"3,785",17/07/2024 22:00
02/19/2025,18.35,0.2,18.46,18.02,18.15,508,17/07/2024 22:00
03/18/2025,18.63,0.255,18.73,18.35,18.375,212,17/07/2024 22:00
VIX,14.47,1.29,14.88,14.88,-,-,17/07/2024 23:00
07/17/2024,13.9,0.01,13.9,13,13.89,"5,056",17/07/2024 23:00
07/24/2024,14.3,-0.275,14.3,14.3,14.575,1,17/07/2024 23:00
07/31/2024,0,0.975,0,0,14.85,0,17/07/2024 23:00
08/07/2024,0,0.65,0,0,14.425,0,17/07/2024 23:00
08/14/2024,0,0.525,0,0,14.575,0,17/07/2024 23:00
08/21/2024,14.75,-0.058,15.05,14.2,14.808,"164,305",17/07/2024 23:00
08/28/2024,0,0.472,0,0,14.808,0,17/07/2024 23:00
09/18/2024,15.79,0.006,16.05,15.29,15.7843,"62,916",17/07/2024 23:00
10/16/2024,17.76,0.01,18.05,17.4,17.75,"29,851",17/07/2024 23:00
11/20/2024,17.45,-0.029,17.75,17.15,17.4791,"15,574",17/07/2024 23:00
12/18/2024,17.28,-0.019,17.53,16.97,17.2989,"7,723",17/07/2024 23:00
01/22/2025,18.03,0.04,18.17,17.65,17.99,"3,974",17/07/2024 23:00
02/19/2025,18.37,-0.02,18.46,18.02,18.3897,583,17/07/2024 23:00
03/18/2025,18.61,-0.015,18.73,18.35,18.625,220,17/07/2024 23:00
VIX,14.47,1.29,14.88,14.88,-,-,18/07/2024 00:00
07/24/2024,0,,0,0,14.575,0,18/07/2024 00:00
07/31/2024,0,,0,0,14.85,0,18/07/2024 00:00
08/07/2024,0,,0,0,14.425,0,18/07/2024 00:00
08/14/2024,0,,0,0,14.575,0,18/07/2024 00:00
08/21/2024,14.75,-0.058,14.8,14.75,14.808,72,18/07/2024 00:00
08/28/2024,0,,0,0,14.808,0,18/07/2024 00:00
09/18/2024,0,,0,0,15.7843,0,18/07/2024 00:00
10/16/2024,0,,0,0,17.75,0,18/07/2024 00:00
11/20/2024,0,,0,0,17.4791,0,18/07/2024 00:00
12/18/2024,0,,0,0,17.2989,0,18/07/2024 00:00
01/22/2025,0,,0,0,17.99,0,18/07/2024 00:00
02/19/2025,18.35,-0.04,18.35,18.35,18.3897,1,18/07/2024 00:00
03/18/2025,18.65,0.025,18.65,18.65,18.625,1,18/07/2024 00:00
VIX,14.47,1.29,14.88,14.88,-,-,2024-07-18 01:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 01:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 01:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 01:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 01:00
08/21/2024,14.60,-0.208,14.80,14.60,14.8080,782,2024-07-18 01:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 01:00
09/18/2024,15.67,-0.114,15.80,15.65,15.7843,572,2024-07-18 01:00
10/16/2024,17.65,-0.10,17.75,17.62,17.7500,508,2024-07-18 01:00
11/20/2024,17.35,-0.129,17.45,17.32,17.4791,241,2024-07-18 01:00
12/18/2024,17.18,-0.119,17.27,17.18,17.2989,74,2024-07-18 01:00
01/22/2025,17.91,-0.08,17.97,17.91,17.9900,132,2024-07-18 01:00
02/19/2025,18.30,-0.09,18.35,18.30,18.3897,3,2024-07-18 01:00
03/18/2025,18.60,-0.025,18.65,18.60,18.6250,2,2024-07-18 01:00
VIX,14.47,1.29,14.88,14.88,-,-,2024-07-18 02:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 02:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 02:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 02:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 02:00
08/21/2024,14.65,-0.158,14.80,14.60,14.8080,947,2024-07-18 02:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 02:00
09/18/2024,15.65,-0.134,15.80,15.65,15.7843,654,2024-07-18 02:00
10/16/2024,17.65,-0.10,17.75,17.62,17.7500,632,2024-07-18 02:00
11/20/2024,17.34,-0.139,17.45,17.31,17.4791,293,2024-07-18 02:00
12/18/2024,17.21,-0.089,17.27,17.18,17.2989,81,2024-07-18 02:00
01/22/2025,17.96,-0.03,17.97,17.91,17.9900,156,2024-07-18 02:00
02/19/2025,18.30,-0.09,18.35,18.30,18.3897,3,2024-07-18 02:00
03/18/2025,18.55,-0.075,18.65,18.55,18.6250,8,2024-07-18 02:00
VIX,14.47,1.29,14.88,14.88,-,-,2024-07-18 03:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 03:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 03:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 03:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 03:00
08/21/2024,14.60,-0.208,14.80,14.57,14.8080,"1,485",2024-07-18 03:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 03:00
09/18/2024,15.60,-0.184,15.80,15.60,15.7843,795,2024-07-18 03:00
10/16/2024,17.60,-0.15,17.75,17.57,17.7500,786,2024-07-18 03:00
11/20/2024,17.29,-0.189,17.45,17.28,17.4791,411,2024-07-18 03:00
12/18/2024,17.17,-0.129,17.27,17.17,17.2989,135,2024-07-18 03:00
01/22/2025,17.92,-0.07,17.97,17.91,17.9900,176,2024-07-18 03:00
02/19/2025,18.25,-0.14,18.35,18.25,18.3897,4,2024-07-18 03:00
03/18/2025,18.55,-0.075,18.65,18.55,18.6250,9,2024-07-18 03:00
VIX,14.47,1.29,14.88,14.88,-,-,2024-07-18 04:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 04:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 04:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 04:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 04:00
08/21/2024,14.60,-0.208,14.80,14.55,14.8080,"1,819",2024-07-18 04:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 04:00
09/18/2024,15.62,-0.164,15.80,15.60,15.7843,"1,003",2024-07-18 04:00
10/16/2024,17.57,-0.18,17.75,17.56,17.7500,861,2024-07-18 04:00
11/20/2024,17.27,-0.209,17.45,17.26,17.4791,432,2024-07-18 04:00
12/18/2024,17.16,-0.139,17.27,17.16,17.2989,146,2024-07-18 04:00
01/22/2025,17.92,-0.07,17.97,17.91,17.9900,214,2024-07-18 04:00
02/19/2025,18.25,-0.14,18.35,18.25,18.3897,4,2024-07-18 04:00
03/18/2025,18.55,-0.075,18.65,18.55,18.6250,9,2024-07-18 04:00
VIX,14.47,1.29,14.88,14.88,-,-,2024-07-18 05:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 05:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 05:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 05:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 05:00
08/21/2024,14.65,-0.158,14.80,14.55,14.8080,"2,106",2024-07-18 05:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 05:00
09/18/2024,15.68,-0.104,15.80,15.60,15.7843,"1,090",2024-07-18 05:00
10/16/2024,17.65,-0.10,17.75,17.55,17.7500,"1,332",2024-07-18 05:00
11/20/2024,17.32,-0.159,17.45,17.26,17.4791,669,2024-07-18 05:00
12/18/2024,17.23,-0.069,17.27,17.16,17.2989,262,2024-07-18 05:00
01/22/2025,17.97,-0.02,17.98,17.91,17.9900,340,2024-07-18 05:00
02/19/2025,18.32,-0.07,18.35,18.25,18.3897,10,2024-07-18 05:00
03/18/2025,18.60,-0.025,18.65,18.55,18.6250,11,2024-07-18 05:00
VIX,14.47,1.29,14.88,14.88,-,-,2024-07-18 06:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 06:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 06:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 06:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 06:00
08/21/2024,14.66,-0.148,14.80,14.55,14.8080,"2,620",2024-07-18 06:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 06:00
09/18/2024,15.72,-0.064,15.80,15.60,15.7843,"1,743",2024-07-18 06:00
10/16/2024,17.65,-0.10,17.75,17.55,17.7500,"1,781",2024-07-18 06:00
11/20/2024,17.35,-0.129,17.45,17.26,17.4791,"1,038",2024-07-18 06:00
12/18/2024,17.25,-0.049,17.32,17.16,17.2989,407,2024-07-18 06:00
01/22/2025,18.00,0.01,18.07,17.91,17.9900,438,2024-07-18 06:00
02/19/2025,18.35,-0.04,18.35,18.25,18.3897,16,2024-07-18 06:00
03/18/2025,18.65,0.025,18.65,18.55,18.6250,15,2024-07-18 06:00
VIX,14.47,1.29,14.88,14.88,-,-,2024-07-18 07:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 07:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 07:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 07:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 07:00
08/21/2024,14.64,-0.168,14.80,14.55,14.8080,"2,902",2024-07-18 07:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 07:00
09/18/2024,15.65,-0.134,15.80,15.60,15.7843,"2,346",2024-07-18 07:00
10/16/2024,17.65,-0.10,17.75,17.55,17.7500,"2,189",2024-07-18 07:00
11/20/2024,17.30,-0.179,17.45,17.26,17.4791,"1,091",2024-07-18 07:00
12/18/2024,17.25,-0.049,17.32,17.16,17.2989,414,2024-07-18 07:00
01/22/2025,18.00,0.01,18.07,17.91,17.9900,456,2024-07-18 07:00
02/19/2025,18.35,-0.04,18.35,18.25,18.3897,16,2024-07-18 07:00
03/18/2025,18.65,0.025,18.65,18.55,18.6250,15,2024-07-18 07:00
VIX,14.47,1.29,14.88,14.88,-,-,2024-07-18 08:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 08:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 08:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 08:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 08:00
08/21/2024,14.60,-0.208,14.80,14.55,14.8080,"3,092",2024-07-18 08:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 08:00
09/18/2024,15.70,-0.084,15.80,15.60,15.7843,"2,475",2024-07-18 08:00
10/16/2024,17.65,-0.10,17.75,17.55,17.7500,"2,380",2024-07-18 08:00
11/20/2024,17.35,-0.129,17.45,17.26,17.4791,"1,194",2024-07-18 08:00
12/18/2024,17.22,-0.079,17.32,17.16,17.2989,511,2024-07-18 08:00
01/22/2025,17.95,-0.04,18.07,17.91,17.9900,478,2024-07-18 08:00
02/19/2025,18.35,-0.04,18.35,18.25,18.3897,16,2024-07-18 08:00
03/18/2025,18.65,0.025,18.65,18.55,18.6250,15,2024-07-18 08:00
VIX,14.47,1.29,14.88,14.88,-,-,2024-07-18 09:01
07/24/2024,0,,0,0,14.5750,0,2024-07-18 09:01
07/31/2024,0,,0,0,14.8500,0,2024-07-18 09:01
08/07/2024,0,,0,0,14.4250,0,2024-07-18 09:01
08/14/2024,0,,0,0,14.5750,0,2024-07-18 09:01
08/21/2024,14.60,-0.208,14.80,14.55,14.8080,"3,713",2024-07-18 09:01
08/28/2024,0,,0,0,14.8080,0,2024-07-18 09:01
09/18/2024,15.60,-0.184,15.80,15.60,15.7843,"2,759",2024-07-18 09:01
10/16/2024,17.60,-0.15,17.75,17.55,17.7500,"2,429",2024-07-18 09:01
11/20/2024,17.28,-0.199,17.45,17.26,17.4791,"1,203",2024-07-18 09:01
12/18/2024,17.17,-0.129,17.32,17.16,17.2989,619,2024-07-18 09:01
01/22/2025,17.90,-0.09,18.07,17.90,17.9900,497,2024-07-18 09:01
02/19/2025,18.35,-0.04,18.35,18.25,18.3897,16,2024-07-18 09:01
03/18/2025,18.65,0.025,18.65,18.55,18.6250,15,2024-07-18 09:01
VIX,14.43,-0.06,14.57,14.57,-,-,2024-07-18 10:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 10:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 10:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 10:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 10:00
08/21/2024,14.65,-0.158,14.80,14.55,14.8080,"4,853",2024-07-18 10:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 10:00
09/18/2024,15.70,-0.084,15.80,15.60,15.7843,"3,348",2024-07-18 10:00
10/16/2024,17.65,-0.10,17.75,17.55,17.7500,"2,794",2024-07-18 10:00
11/20/2024,17.35,-0.129,17.45,17.26,17.4791,"1,555",2024-07-18 10:00
12/18/2024,17.25,-0.049,17.32,17.16,17.2989,718,2024-07-18 10:00
01/22/2025,18.00,0.01,18.07,17.90,17.9900,523,2024-07-18 10:00
02/19/2025,18.35,-0.04,18.35,18.25,18.3897,16,2024-07-18 10:00
03/18/2025,18.65,0.025,18.65,18.55,18.6250,15,2024-07-18 10:00
VIX,14.28,-0.21,14.57,14.57,-,-,2024-07-18 11:00
07/24/2024,0,,0,0,14.5750,0,2024-07-18 11:00
07/31/2024,0,,0,0,14.8500,0,2024-07-18 11:00
08/07/2024,0,,0,0,14.4250,0,2024-07-18 11:00
08/14/2024,0,,0,0,14.5750,0,2024-07-18 11:00
08/21/2024,14.55,-0.258,14.80,14.55,14.8080,"5,333",2024-07-18 11:00
08/28/2024,0,,0,0,14.8080,0,2024-07-18 11:00
09/18/2024,15.62,-0.164,15.80,15.60,15.7843,"3,601",2024-07-18 11:00
10/16/2024,17.57,-0.18,17.75,17.55,17.7500,"3,031",2024-07-18 11:00
11/20/2024,17.27,-0.209,17.45,17.26,17.4791,"1,678",2024-07-18 11:00
12/18/2024,17.17,-0.129,17.32,17.16,17.2989,747,2024-07-18 11:00
